instruction,response,label,__index_level_0__
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. This vacuum cleaner has strong suction power and a lightweight design, making it easy to use.",positive,fin,646.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town serves delicious food with exceptional service.,positive,fin,647.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new iPhone 13 features improved camera capabilities and longer battery life.,positive,fin,648.0
What is the sentiment of this news? Please choose an answer from { strong negative/moderately negative/mildly negative/neutral/mildly positive/moderately positive/strong positive}. Tesla Inc. CEO Elon Musk announces plans to lay off 7% of the company's workforce in an effort to cut costs and increase profitability.,moderately negative,fin,649.0
What is the sentiment of this review? Please choose an answer from {negative/neutral/positive}. The new restaurant in town offers a unique dining experience with exceptional service.,positive,fin,650.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The latest study on climate change suggests that urgent action is needed to combat the increasing global temperatures.,positive,fin,651.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The XYZ vacuum cleaner has excellent suction power and a lightweight design, making it easy to maneuver around the house.",positive,fin,652.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The camera quality is excellent but the battery life is disappointing.,mixed,fin,653.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The latest update on the COVID-19 situation suggests that cases are decreasing in several countries but remain high in others.,neutral,fin,654.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}.,neutral,fin,655.0
What is the sentiment of this article? Please choose an answer from {negative/neutral/positive}. The new electric vehicle by Tesla has broken record pre-orders with over 1 million reservations within the first week of its announcement.,positive,fin,656.0
What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone features a sleek design and improved camera quality.,positive,fin,657.0
"What is the sentiment of this movie review? Please choose an answer from {negative/neutral/positive}. The cinematography in this film was outstanding, but the plot felt underdeveloped.",mixed,fin,658.0
"What is the sentiment of this product review? Please choose an answer from {negative/neutral/positive}. The new smartphone from XYZ brand has a sleek design and impressive camera quality, but some users have reported issues with battery life.",neutral,fin,659.0
